postgresql,stpv,public,cxp,tipodoc,2,character,3,,,,
postgresql,stpv,public,cntperi,resinv,16,character,40,,,,
postgresql,stpv,public,ajustecab,cosneg,6,numeric,,,,,
postgresql,stpv,public,cntperi,per01,4,smallint,,,,,
postgresql,stpv,stpv,estado_caja,fecha_apertura,4,timestamp with time zone,,,,,
postgresql,stpv,public,cxp,con_per,18,smallint,,,,,
postgresql,stpv,public,config,cta_ret,4,character,20,,,,
postgresql,stpv,inventario,producto,puntodepedido,7,numeric,,,,,
postgresql,stpv,public,especialidad,codigo,1,smallint,,PRIMARY KEY,,,
postgresql,stpv,public,trabdeta,canart,6,numeric,,,,,
postgresql,stpv,stpv,django_content_type,app_label,3,character varying,100,UNIQUE,,,
postgresql,stpv,public,config,sigdoc,16,character,1,,,,
postgresql,stpv,public,maeartic,fechaactualizacion,9,date,,,,,
postgresql,stpv,public,ajustedet,cosart,6,numeric,,,,,
postgresql,stpv,public,equimaes,cos_cmp,7,numeric,,,,,
postgresql,stpv,public,cntperi,fecfin,3,date,,,,,
postgresql,stpv,stpv,auth_user,is_active,10,boolean,,,,,
postgresql,stpv,stpv,auth_user_user_permissions,permission_id,3,integer,,UNIQUE,,,
postgresql,stpv,public,entradadet,canart,6,numeric,,,,,
postgresql,stpv,public,cntperi,per11,14,smallint,,,,,
postgresql,stpv,inventario,proveedor,letra_rif,4,character varying,1,,,,
postgresql,stpv,public,cxp,ofi_per,19,smallint,,,,,
postgresql,stpv,public,cabocomp,num_req,4,integer,,,,,
postgresql,stpv,public,cxp02,fecvenc,9,date,,,,,
postgresql,stpv,public,cabocomp,apr_cntper,16,smallint,,,,,
postgresql,stpv,public,equimaes,status,8,character,1,,,,
postgresql,stpv,stpv,pago,tipopago,3,character varying,,,,,
postgresql,stpv,stpv,venta,vendedor_id,14,integer,,,,,
postgresql,stpv,public,detocomp,can_sol,4,numeric,,,,,
postgresql,stpv,public,proveed,diacred,14,smallint,,,,,
postgresql,stpv,public,proveed,nombre,3,character,60,,,,
postgresql,stpv,public,detallesfacturatemporal,nombrearticulo,3,character,255,,,,
postgresql,stpv,public,requicab,fecreq,2,date,,,,,
postgresql,stpv,public,salidacab,obssal,6,character,150,,,,
postgresql,stpv,inventario,producto,costoxunidad,8,numeric,,,,,
postgresql,stpv,public,cabocomp,apr_ciluz,14,smallint,,,,,
postgresql,stpv,public,cxp02,proveedor,1,integer,,,,,
postgresql,stpv,public,soliccab,fec_sol,2,date,,,,,
postgresql,stpv,public,grupoart,lote,13,smallint,,,,,
postgresql,stpv,public,cabocomp,fec_odc,3,date,,,,,
postgresql,stpv,public,entradacab,monfac,7,numeric,,,,,
postgresql,stpv,inventario,compra,impuesto,7,numeric,,,,,
postgresql,stpv,stpv,empleado,correo,6,character varying,75,,,,
postgresql,stpv,stpv,stpvadmin_grupo,grupo,2,character varying,60,,,,
postgresql,stpv,public,detallesfacturatemporal,cantidadunidades,4,smallint,,,,,
postgresql,stpv,public,proveed,condicion,4,character,1,,,,
postgresql,stpv,stpv,venta,cierre_caja,16,boolean,,,,,
postgresql,stpv,stpv,usuario_sistema,is_active,6,boolean,,,,,
postgresql,stpv,public,detocomp,des_art,3,character,50,,,,
postgresql,stpv,public,cxp,ofi_aba,13,smallint,,,,,
postgresql,stpv,public,salidadet,fecsal,2,date,,,,,
postgresql,stpv,stpv,pago,monto,4,character varying,,,,,
postgresql,stpv,public,proveed,contacto,16,character,30,,,,
postgresql,stpv,public,auxartic,anno,12,integer,,,,,
postgresql,stpv,public,factura,codfactura,1,integer,,PRIMARY KEY,,,
postgresql,stpv,stpv,empresa,rif,2,character varying,,,,,
postgresql,stpv,public,permisousr,tipo_usuario,2,smallint,,,,,
postgresql,stpv,public,maeartic,checkcostofabricacion,21,character,1,,,,
postgresql,stpv,inventario,producto,pvp,13,numeric,,,,,
postgresql,stpv,stpv,venta,total_exento,10,character varying,,,,,
postgresql,stpv,public,articulo_stock,codstock,2,smallint,,,,,
postgresql,stpv,public,proveed,direccion,10,character,255,,,,
postgresql,stpv,public,articulos,refproveedor,12,character,50,,,,
postgresql,stpv,stpv,cliente,twitter,9,character varying,30,,,,
postgresql,stpv,stpv,empleado,cedula,5,character varying,10,,,,
postgresql,stpv,public,maeartic,minart,15,numeric,,,,,
postgresql,stpv,public,unidamed,desuni,2,character,20,,,,
postgresql,stpv,public,articulos,volumen,31,character,20,,,,
postgresql,stpv,public,auxartic,existencia,11,numeric,,,,,
postgresql,stpv,stpv,django_session,expire_date,3,timestamp with time zone,,,,,
postgresql,stpv,stpv,usuario_sistema,empleado_id,5,integer,,,,,
postgresql,stpv,stpv,tipo_moneda,descripcion,2,character varying,20,,,,
postgresql,stpv,public,solicdet,cod_art,2,character,15,,,,
postgresql,stpv,public,articulos,peso,11,integer,,,,,
postgresql,stpv,public,requicab,cosreq,7,numeric,,,,,
postgresql,stpv,public,articulos,color,27,character,20,,,,
postgresql,stpv,inventario,categoria,nombre_cat,2,character varying,50,,,,
postgresql,stpv,public,cxp,fecemic,8,date,,,,,
postgresql,stpv,public,detocomp,can_rec,10,numeric,,,,,
postgresql,stpv,public,articulos,checkcostofabricacion,20,character,1,,,,
postgresql,stpv,public,entradacab,fecent,2,date,,,,,
postgresql,stpv,public,cabocomp,sta_cmp,10,character,2,,,,
postgresql,stpv,public,grupoart,talla,8,smallint,,,,,
postgresql,stpv,public,salidacab,tipsal,5,smallint,,,,,
postgresql,stpv,public,salidadet,totcos,7,numeric,,,,,
postgresql,stpv,public,dependen,stsdep,5,character,1,,,,
postgresql,stpv,public,grupoart,serial,7,smallint,,,,,
postgresql,stpv,public,trabdeta,desart,5,character,50,,,,
postgresql,stpv,public,articulos,ultcos,38,numeric,,,,,
postgresql,stpv,public,maeartic,isvart,26,smallint,,,,,
postgresql,stpv,public,maeartic,baseimponible,25,numeric,,,,,
postgresql,stpv,public,imagenes,codart,1,character,15,,,,
postgresql,stpv,stpv,auth_user,is_superuser,4,boolean,,,,,
postgresql,stpv,public,ajustedet,canart,5,numeric,,,,,
postgresql,stpv,public,articulos,limart,37,numeric,,,,,
postgresql,stpv,public,cxp,mon_iva,7,numeric,,,,,
postgresql,stpv,stpv,auth_permission,content_type_id,3,integer,,UNIQUE,,,
postgresql,stpv,inventario,lote,fecha_vencimiento,4,date,,,,,
postgresql,stpv,public,entradadet,desart,5,character,50,,,,
postgresql,stpv,public,tiposali,codtipo,1,smallint,,PRIMARY KEY,,,
postgresql,stpv,public,config,por_isv,10,numeric,,,,,
postgresql,stpv,public,stock,stockdescripcion,3,character,255,,,,
postgresql,stpv,public,hospitales,fax,4,character,20,,,,
postgresql,stpv,public,unientra,cod_uni,1,smallint,,PRIMARY KEY,,,
postgresql,stpv,inventario,cargos_descargos,almacen_producto_id,9,integer,,,,,
postgresql,stpv,public,requicab,stsreq,8,character,1,,,,
postgresql,stpv,stpv,auth_user,last_login,3,timestamp with time zone,,,,,
postgresql,stpv,inventario,producto,codigo_barra,2,character varying,40,,,,
postgresql,stpv,public,articulos,subgrpart,5,character,50,,,,
postgresql,stpv,public,cntperi,per07,10,smallint,,,,,
postgresql,stpv,inventario,almacen,descripcion,2,character varying,50,,,,
postgresql,stpv,public,articuloporproveedor,codregistro,1,integer,,PRIMARY KEY,,,
postgresql,stpv,public,ajustecad,cospos,5,numeric,,,,,
postgresql,stpv,public,auxartic,cntsal,5,numeric,,,,,
postgresql,stpv,public,equimaes,marca,2,integer,,,,,
postgresql,stpv,public,maeartic,exiart,17,numeric,,,,,
postgresql,stpv,public,stock,imagen,4,character,20,,,,
postgresql,stpv,public,hospitales,telefonos,3,character,25,,,,
postgresql,stpv,inventario,lote,fecha_creacion,3,date,,,,,
postgresql,stpv,inventario,cargos_descargos,fecha,1,timestamp with time zone,,,,,
postgresql,stpv,stpv,auth_permission,codename,4,character varying,100,UNIQUE,,,
postgresql,stpv,public,ajustecab,cospos,5,numeric,,,,,
postgresql,stpv,public,stock,stocknombre,2,character,50,,,,
postgresql,stpv,public,equimaes,serial,4,character,20,,,,
postgresql,stpv,public,cabocomp,mon_odc,8,numeric,,,,,
postgresql,stpv,inventario,proveedor,pais,7,character varying,50,,,,
postgresql,stpv,stpv,auth_permission,name,2,character varying,50,,,,
postgresql,stpv,public,cxp02,monto,6,numeric,,,,,
postgresql,stpv,public,grupoart,tamano,10,smallint,,,,,
postgresql,stpv,public,factura,numcaja,5,smallint,,,,,
postgresql,stpv,public,config,num_pag,7,integer,,,,,
postgresql,stpv,inventario,producto,stockminimo,4,numeric,,,,,
postgresql,stpv,public,salidacab,stssal,9,character,1,,,,
postgresql,stpv,inventario,producto,balanza,16,real,,,,,
postgresql,stpv,public,cxp,feccanc,10,date,,,,,
postgresql,stpv,public,detocomp,mon_iva,8,numeric,,,,,
postgresql,stpv,inventario,lote,codigo_lote,2,character varying,50,,,,
postgresql,stpv,inventario,forma_pago,compra_id,6,integer,,,,,
postgresql,stpv,stpv,django_admin_log,action_time,2,timestamp with time zone,,,,,
postgresql,stpv,stpv,cliente,nacionalidad,5,character varying,1,,,,
postgresql,stpv,public,equimaes,modelo,3,character,20,,,,
postgresql,stpv,public,cntperi,per04,7,smallint,,,,,
postgresql,stpv,stpv,estado_caja,monto_cierre,7,numeric,,,,,
postgresql,stpv,public,hospitales,direccion,2,character,120,,,,
postgresql,stpv,public,salidacab,numsal,1,integer,,PRIMARY KEY,,,
postgresql,stpv,inventario,producto,descripcion_empaque,14,character varying,10,,,,
postgresql,stpv,stpv,empleado,password,9,character varying,100,,,,
postgresql,stpv,stpv,auth_user,password,2,character varying,128,,,,
postgresql,stpv,stpv,venta,fecha_hora,8,character varying,,,,,
postgresql,stpv,inventario,producto,descripcion,3,character varying,50,,,,
postgresql,stpv,public,proveed,codcont,8,character,25,,,,
postgresql,stpv,inventario,almacen,direccion,3,character varying,100,,,,
postgresql,stpv,public,proveed,dependencia,7,character,2,,,,
postgresql,stpv,public,entradacab,facpro,4,character,10,,,,
postgresql,stpv,public,auxartic,canneg,9,numeric,,,,,
postgresql,stpv,public,solicdet,des_art,3,character,50,,,,
postgresql,stpv,inventario,compra,numero_control,4,character varying,50,,,,
postgresql,stpv,public,trabdeta,coddep,1,smallint,,,,,
postgresql,stpv,public,unidamed,stsuni,3,character,1,,,,
postgresql,stpv,public,articulos,fechaactualizacion,9,date,,,,,
postgresql,stpv,public,dependen,coddep,1,smallint,,PRIMARY KEY,,,
postgresql,stpv,stpv,django_session,session_data,2,text,,,,,
postgresql,stpv,public,especialidad,coordinador,6,character,50,,,,
postgresql,stpv,public,articulo_stock,cantidadunidades,3,integer,,,,,
postgresql,stpv,stpv,estado_caja,excedente,8,numeric,,,,,
postgresql,stpv,public,entradadet,nument,1,integer,,,,,
postgresql,stpv,public,cntperi,per05,8,smallint,,,,,
postgresql,stpv,stpv,empresa,telefono,3,character varying,,,,,
postgresql,stpv,stpv,cliente,telefono,11,character varying,11,,,,
postgresql,stpv,stpv,corte_caja,restante,6,character varying,,,,,
postgresql,stpv,public,permisousr,fk_coddep,3,smallint,,,,,
postgresql,stpv,public,ajustedet,numaju,1,integer,,PRIMARY KEY,,,
postgresql,stpv,public,auxartic,codart,1,character,15,PRIMARY KEY,,,
postgresql,stpv,public,detocomp,por_isv,7,numeric,,,,,
postgresql,stpv,public,ajustecad,numaju,1,integer,,,,,
postgresql,stpv,public,articuloporproveedor,costodespacho,5,numeric,,,,,
postgresql,stpv,public,maeartic,desart,6,character,50,,,,
postgresql,stpv,inventario,compra,codigo_factura,3,character varying,50,,,,
postgresql,stpv,public,solicdet,can_sol,4,numeric,,,,,
postgresql,stpv,public,config,num_caj,8,integer,,,,,
postgresql,stpv,public,entradacab,codpro,3,integer,,,,,
postgresql,stpv,public,articulos,preciocompra,22,character,20,,,,
postgresql,stpv,public,articulos,cod_articulo,1,integer,,PRIMARY KEY,,,
postgresql,stpv,public,ajustecab,numaju,1,integer,,PRIMARY KEY,,,
postgresql,stpv,public,entradadet,costot,9,numeric,,,,,
postgresql,stpv,stpv,cierre_caja,fecha,5,character varying,,,,,
postgresql,stpv,public,permisousr,organizacion,4,character,50,,,,
postgresql,stpv,inventario,proveedor,telefono,8,character varying,50,,,,
postgresql,stpv,inventario,cargos_descargos,tipo,5,numeric,,,,,
postgresql,stpv,stpv,empresa,direccion,4,character varying,,,,,
postgresql,stpv,public,cabocomp,dir_ent,7,character,120,,,,
postgresql,stpv,public,articulo_stock,fechaactualizacion,4,date,,,,,
postgresql,stpv,public,requidet,cosart,6,numeric,,,,,
postgresql,stpv,stpv,venta__producto,id,1,integer,,PRIMARY KEY,,,
postgresql,stpv,stpv,venta,codigo_factura,7,integer,,,,,
postgresql,stpv,stpv,venta,id,1,integer,,PRIMARY KEY,,,
postgresql,stpv,stpv,usuario_sistema,id,1,integer,,PRIMARY KEY,,,
postgresql,stpv,stpv,tipo_moneda,id,1,integer,,PRIMARY KEY,,,
postgresql,stpv,stpv,telefono,id,1,integer,,PRIMARY KEY,,,
postgresql,stpv,stpv,stpvadmin_grupo,id,1,integer,,PRIMARY KEY,,,
postgresql,stpv,stpv,pago,id,1,integer,,PRIMARY KEY,,,
postgresql,stpv,stpv,moneda,id,1,integer,,PRIMARY KEY,,,
postgresql,stpv,stpv,estado_venta,id,1,integer,,PRIMARY KEY,,,
postgresql,stpv,stpv,estado_caja,id,1,integer,,PRIMARY KEY,,,
postgresql,stpv,stpv,empleado,id,1,integer,,PRIMARY KEY,,,
postgresql,stpv,stpv,django_content_type,id,1,integer,,PRIMARY KEY,,,
postgresql,stpv,stpv,django_admin_log,id,1,integer,,PRIMARY KEY,,,
postgresql,stpv,stpv,desglose_caja,id,1,integer,,PRIMARY KEY,,,
postgresql,stpv,stpv,corte_caja,id,1,integer,,PRIMARY KEY,,,
postgresql,stpv,stpv,cliente,id,1,integer,,PRIMARY KEY,,,
postgresql,stpv,stpv,cierre_caja,id,1,integer,,,,,
postgresql,stpv,stpv,cargo,id,1,integer,,PRIMARY KEY,,,
postgresql,stpv,stpv,caja,id,1,integer,,PRIMARY KEY,,,
postgresql,stpv,stpv,auth_user_user_permissions,id,1,integer,,PRIMARY KEY,,,
postgresql,stpv,stpv,auth_user_groups,id,1,integer,,PRIMARY KEY,,,
postgresql,stpv,stpv,auth_user,id,1,integer,,PRIMARY KEY,,,
postgresql,stpv,stpv,auth_permission,id,1,integer,,PRIMARY KEY,,,
postgresql,stpv,stpv,auth_group_permissions,id,1,integer,,PRIMARY KEY,,,
postgresql,stpv,stpv,auth_group,id,1,integer,,PRIMARY KEY,,,
postgresql,stpv,inventario,telefono_proveedor,id,1,integer,,PRIMARY KEY,,,
postgresql,stpv,inventario,proveedor,id,1,integer,,PRIMARY KEY,,,
postgresql,stpv,inventario,producto_historial,id,1,integer,,PRIMARY KEY,,,
postgresql,stpv,inventario,producto,id,1,integer,,PRIMARY KEY,,,
postgresql,stpv,inventario,lote__proveedor,id,1,integer,,PRIMARY KEY,,,
postgresql,stpv,inventario,lote,id,1,integer,,PRIMARY KEY,,,
postgresql,stpv,inventario,forma_pago,id,1,integer,,PRIMARY KEY,,,
postgresql,stpv,inventario,compra_almacen_producto,id,1,integer,,,,,
postgresql,stpv,inventario,compra,id,1,integer,,PRIMARY KEY,,,
postgresql,stpv,inventario,cargos_descargos,id,8,integer,,PRIMARY KEY,,,
postgresql,stpv,inventario,almacen__producto,id,1,integer,,PRIMARY KEY,,,
postgresql,stpv,inventario,almacen,id,1,integer,,PRIMARY KEY,,,
postgresql,stpv,inventario,almacen__producto,cantidad_existencia,4,integer,,,,,
